smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
O=C(NNc1ccccn1)Nc1nnc(-c2ccccn2)s1,0.0013,0.001,0.0008,0.0002,0.0487,0.0016,0.002,0.0068,0.0371,0.0023,0.0017,0.0034,0.0613,0.0009,0.0011,0.008,0.0099,0.0002,0.0003,0.0022,0.0269,0.0007,0.0008,0.0058,0.0505,0.0022,0.0026,0.0095,0.0473,0.008,0.0052,0.006,0.0,0.0,0.0,0.0,0.6683,0.4548,0.7674,0.6417,0.9964,0.7827,0.7584,0.558,0.7124,0.0314,0.0019,0.0016,0.0047,0.7044,0.707,0.722222,675,0.722222,0.811321,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.700000,0.770833,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=[N+]([O-])c1ccc(S(=O)(=O)N2CC(n3ccnc3)Cc3ccccc32)s1,0.0012,0.001,0.0007,0.0002,0.4207,0.0788,0.0364,0.0157,0.0406,0.0026,0.0019,0.0036,0.3471,0.0157,0.0095,0.0279,0.0743,0.0023,0.0025,0.0066,0.0712,0.0029,0.0029,0.01,0.0682,0.0033,0.0036,0.0109,0.0609,0.0108,0.0066,0.0067,0.4878,0.0038,0.0001,0.0,0.5901,0.5007,0.9318,0.9347,0.9842,0.7077,0.6575,0.5638,0.4375,0.1747,0.0135,0.0071,0.0091,0.7009,0.6693,0.804878,674,0.804878,0.768116,O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1,O=C1NCCN1c1ncc([N+](=O)[O-])s1,FILTERED,motif:sulfonamide_h1,0.791045,0.820896,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccc(Cl)cc1)CC31CCN(CCc2ccccc2)CC1
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1nc(CN2CCOCC2)cs1,0.0036,0.003,0.0022,0.0007,0.1162,0.0045,0.0041,0.0109,0.0351,0.0021,0.0016,0.0033,0.1908,0.0047,0.0038,0.0174,0.0122,0.0002,0.0004,0.0025,0.0574,0.002,0.0021,0.0088,0.0498,0.0021,0.0026,0.0094,0.0458,0.0077,0.005,0.0058,0.0003,0.0003,0.0001,0.0001,0.6412,0.4885,0.9085,0.8142,0.8542,0.8093,0.3726,0.7503,0.4162,0.0568,0.003,0.0024,0.0065,0.6728,0.7083,0.777778,673,0.732394,0.795918,N#Cc1nc(N(O)CCN2CCOCC2)sc1Cl,O=C(N[C@@H](c1cccnc1)c1ccc2c(c1)OCO2)C1CCN(CCOc2ccc(Cl)cc2Cl)CC1,KEPT,,0.694915,0.720000,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(NNc1ccnc2cc(Cl)ccc12)Nc1cccc(Cl)c1,0.0014,0.0011,0.0008,0.0002,0.0331,0.0009,0.0013,0.0062,0.0269,0.0015,0.0012,0.0029,0.0886,0.0014,0.0016,0.0105,0.0125,0.0003,0.0004,0.0026,0.0425,0.0013,0.0015,0.0075,0.023,0.0008,0.0012,0.0063,0.0445,0.0075,0.0049,0.0058,0.0024,0.0,0.0,0.0,0.5899,0.476,0.9191,0.8374,0.8849,0.7818,0.7547,0.6521,0.4451,0.0306,0.0016,0.0014,0.0047,0.7046,0.7165,0.775862,672,0.775862,0.737705,Oc1c(I)cc(Cl)c2cccnc12,c1ccc(CCNc2ccnc3cc4ccccc4cc23)cc1,KEPT,,0.731707,0.658537,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
N#Cc1nnc2ccccc2c1NCCc1ccc(O)c(O)c1,0.0009,0.0006,0.0005,0.0001,0.1284,0.0053,0.0045,0.0103,0.0282,0.0016,0.0013,0.003,0.151,0.0032,0.0029,0.0145,0.0189,0.0004,0.0006,0.0033,0.0298,0.0008,0.0009,0.0062,0.0237,0.0008,0.0012,0.0064,0.0369,0.006,0.0041,0.0053,0.0,0.0,0.0,0.0,0.7688,0.6738,0.8373,0.9401,0.9492,0.9039,0.6514,0.6387,0.4617,0.0464,0.0021,0.0018,0.0054,0.7583,0.752,0.800000,671,0.784314,0.716667,c1ccc(CCNCc2ccccc2)cc1,c1ccc(CCNc2ccnc3cc4ccccc4cc23)cc1,FILTERED,pains:catechol_A(92),0.631579,0.543478,Cc1cc(O)ccc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
O=C(CSc1nnnn1-c1ccc(O)cc1)Nc1ccc([N+](=O)[O-])cc1Br,0.0008,0.0006,0.0004,0.0001,0.1264,0.0064,0.0054,0.0103,0.044,0.0029,0.0021,0.0037,0.3168,0.0131,0.0084,0.0264,0.1105,0.0042,0.0041,0.0088,0.1269,0.0072,0.0064,0.014,0.1728,0.0134,0.0111,0.019,0.0585,0.0103,0.0063,0.0066,0.0,0.0,0.0,0.0,0.4321,0.4125,0.8973,0.9928,0.9856,0.6409,0.6425,0.6862,0.3861,0.1063,0.0064,0.0049,0.0099,0.6751,0.766,0.737705,670,0.737705,0.770642,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,FILTERED,motif:aminoglycoside_h1,0.745455,0.681818,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(c1ccc([N+](=O)[O-])c(O)c1)N1CCc2c(F)cc(F)cc21,0.006,0.0052,0.0038,0.0012,0.3507,0.0417,0.0219,0.0151,0.0617,0.0047,0.0032,0.0045,0.5092,0.0575,0.0261,0.04,0.1014,0.0036,0.0036,0.0081,0.0999,0.0049,0.0046,0.0123,0.2017,0.0166,0.013,0.0198,0.062,0.011,0.0067,0.0068,0.0,0.0013,0.0009,0.0002,0.3149,0.5637,0.9012,0.9976,0.8945,0.8941,0.8789,0.8036,0.4912,0.1547,0.0163,0.0093,0.012,0.7489,0.6478,0.716981,669,0.716981,0.728814,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.693878,0.702703,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(Nc1nc(-c2ccccn2)cs1)c1nc(Cl)c(Cl)c(Cl)c1Cl,0.009,0.0081,0.0059,0.002,0.4898,0.1163,0.0503,0.019,0.0737,0.0061,0.0039,0.0049,0.5354,0.0613,0.0274,0.044,0.2723,0.0175,0.0127,0.0144,0.183,0.0136,0.0111,0.0173,0.3331,0.0448,0.0285,0.0271,0.1012,0.0201,0.0109,0.0087,0.0001,0.0319,0.0035,0.0,0.6196,0.6749,0.9203,0.0737,0.7893,0.9173,0.7605,0.8663,0.469,0.222,0.0355,0.0171,0.0152,0.6768,0.6986,0.796610,668,0.773585,0.793651,O=C(O)CNC(=O)c1ccccc1,CC(=O)Oc1ccc(Cl)c2cccnc12,KEPT,,0.740000,0.714286,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
CC(C)(C)c1ccc(OCCn2cnc3ccccc32)c(Cl)c1,0.0009,0.0007,0.0005,0.0001,0.0583,0.0018,0.0021,0.0076,0.0217,0.0011,0.0009,0.0026,0.1153,0.0021,0.0021,0.0123,0.0165,0.0003,0.0005,0.003,0.0461,0.0015,0.0016,0.0078,0.0312,0.0012,0.0016,0.0074,0.0464,0.0078,0.005,0.0058,0.0,0.0,0.0,0.0,0.7564,0.4832,0.9506,0.9985,0.9938,0.707,0.5398,0.714,0.2759,0.0374,0.0018,0.0016,0.0052,0.7133,0.6833,0.769231,667,0.769231,0.745763,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,KEPT,,0.688889,0.444444,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)CCCC(O)CC(O)CC(=O)CC(=O)OC1C(C)CCC(O)CC(=O)c1ccc(N)cc1)CC(O)C2C(=O)O,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
COc1ccc2c(c1)C(=O)C(=Cc1cc(Br)c(O)c(OC)c1)CO2,0.0006,0.0005,0.0003,0.0001,0.014,0.0004,0.0007,0.0046,0.0342,0.002,0.0016,0.0033,0.0816,0.0013,0.0015,0.0109,0.006,0.0001,0.0002,0.0018,0.0149,0.0003,0.0004,0.0043,0.0181,0.0006,0.001,0.0057,0.0469,0.0079,0.0052,0.0059,0.0,0.0,0.0,0.0,0.2904,0.5572,0.7371,0.8821,0.9757,0.8948,0.5657,0.8385,0.6621,0.024,0.0015,0.0012,0.0041,0.7115,0.7384,0.793651,666,0.793651,0.787500,C=CCc1ccc(O)c(OC)c1,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,KEPT,,0.734694,0.615385,CO[C@H]1CC[C@H](O[C@H]2C[C@H]([C@H]3O[C@](C)(O)[C@H](C)C[C@@H]3C)O[C@H]2[C@]2(C)CC[C@H]([C@]3(C)CC[C@]4(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H]5O[C@](O)(CC(=O)[O-])[C@@H](C)[C@H](O)[C@H]5OC)O4)O3)O2)O[C@@H]1C,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12.Cl
COc1cc(C=Cc2nc(C(=O)O)c(C)s2)c([N+](=O)[O-])cc1OC,0.0054,0.0046,0.0034,0.0011,0.2848,0.0223,0.0138,0.017,0.094,0.0089,0.0056,0.0061,0.5194,0.0573,0.0266,0.0451,0.0583,0.0018,0.002,0.0063,0.0794,0.0034,0.0034,0.0113,0.1533,0.011,0.0098,0.019,0.0994,0.0199,0.011,0.0089,0.0,0.0011,0.0029,0.0002,0.7806,0.5545,0.8174,0.3165,0.9897,0.8627,0.9129,0.8538,0.6977,0.1438,0.0145,0.0087,0.0128,0.754,0.7203,0.774194,665,0.774194,0.783133,Cc1ncc([N+](=O)[O-])n1CC(=O)O,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,KEPT,,0.650000,0.736842,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,Oc1c(Cl)cc(Cl)c2cccnc12
O=C1NC(=O)c2ccccc2C1=Cc1ccc(O)c([N+](=O)[O-])c1,0.0011,0.0008,0.0006,0.0002,0.094,0.0035,0.0034,0.0096,0.0387,0.0024,0.0018,0.0035,0.2565,0.0079,0.0057,0.0227,0.0301,0.0007,0.001,0.0042,0.0258,0.0007,0.0008,0.0057,0.0745,0.0037,0.004,0.0118,0.0498,0.0086,0.0055,0.0061,0.0,0.0,0.0,0.0,0.7896,0.5261,0.755,0.9995,0.9612,0.8884,0.8931,0.8387,0.6296,0.0634,0.0031,0.0025,0.0071,0.809,0.8121,0.600000,664,0.600000,0.703704,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.606061,0.702128,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl
O=C(c1ccc(Cl)c(Cl)c1)N(CCn1ccnc1)c1ccc(Br)cn1,0.0013,0.001,0.0007,0.0002,0.1591,0.0067,0.0053,0.0115,0.0353,0.0021,0.0016,0.0033,0.3397,0.0152,0.0092,0.0265,0.0169,0.0004,0.0005,0.003,0.0487,0.0016,0.0017,0.008,0.0578,0.0026,0.003,0.0101,0.0548,0.0095,0.0059,0.0063,0.0,0.0,0.0,0.0,0.5928,0.4356,0.901,0.9221,0.8708,0.9036,0.6257,0.5136,0.3912,0.0793,0.0043,0.0031,0.0077,0.684,0.658,0.743243,663,0.743243,0.812500,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Oc1ccc(Cl)c2cccnc12,KEPT,,0.611111,0.780000,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Cc1ccc(F)c(NS(=O)(=O)c2cc([N+](=O)[O-])cc(Cl)c2Cl)c1,0.0056,0.005,0.0036,0.0011,0.1058,0.004,0.0037,0.0106,0.05,0.0035,0.0024,0.0039,0.3388,0.0138,0.0087,0.0288,0.0372,0.001,0.0012,0.0047,0.0845,0.0037,0.0036,0.0111,0.0753,0.0037,0.004,0.0117,0.0829,0.0156,0.0089,0.0078,0.0001,0.0,0.0,0.0,0.3643,0.5932,0.7963,0.9584,0.9538,0.7501,0.7312,0.6745,0.4953,0.0867,0.0056,0.004,0.0089,0.7019,0.6571,0.720000,662,0.720000,0.691176,Cc1ccc(S(=O)(=O)NCl)cc1,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,FILTERED,motif:sulfonamide_h1,0.428571,0.470588,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
O=S(=O)(Nc1cc(Cl)cc(Br)c1O)c1cccc(Cl)c1O,0.0016,0.0013,0.0009,0.0003,0.0132,0.0003,0.0007,0.0043,0.0318,0.0019,0.0014,0.0031,0.2356,0.0064,0.0049,0.0215,0.0221,0.0005,0.0007,0.0035,0.0363,0.0011,0.0012,0.0069,0.0311,0.0012,0.0016,0.0075,0.0642,0.0114,0.0069,0.0069,0.0,0.0,0.0,0.0,0.3238,0.5847,0.9536,0.9175,0.9787,0.8268,0.7142,0.6897,0.5738,0.0484,0.0027,0.002,0.006,0.7292,0.6116,0.800000,661,0.800000,0.723077,Oc1c(I)cc(Cl)c2cccnc12,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,FILTERED,motif:sulfonamide_h1,0.428571,0.470588,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
O=C(Oc1cccc(Cl)c1Cl)c1ccc(NC2CC2)c([N+](=O)[O-])c1,0.0026,0.0021,0.0015,0.0005,0.1239,0.0058,0.005,0.0105,0.0609,0.0046,0.0031,0.0044,0.398,0.025,0.0136,0.0306,0.088,0.003,0.0031,0.0075,0.0888,0.004,0.0038,0.0114,0.2212,0.0198,0.0151,0.0216,0.0757,0.014,0.0081,0.0074,0.0,0.0,0.0,0.0,0.3752,0.4195,0.9177,0.9976,0.9599,0.722,0.7217,0.6703,0.406,0.1177,0.0087,0.0059,0.0104,0.6878,0.7731,0.737705,660,0.737705,0.726027,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,FILTERED,motif:small_strained,0.725806,0.700000,NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)NC1C2CC4CC(C2)CC1C4)NC3=O,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(Nc1nc2cc(C(F)(F)F)ccc2n1Cc1ccco1)c1cccnc1O,0.0007,0.0005,0.0004,0.0001,0.0122,0.0003,0.0006,0.0039,0.0291,0.0017,0.0013,0.003,0.0224,0.0002,0.0004,0.0046,0.0073,0.0001,0.0002,0.0019,0.0139,0.0003,0.0004,0.0041,0.0098,0.0003,0.0005,0.0041,0.0372,0.0061,0.0042,0.0053,0.0001,0.0,0.0,0.0,0.3745,0.5672,0.6044,0.9895,0.9014,0.7915,0.7291,0.752,0.5116,0.0147,0.0011,0.0009,0.003,0.6912,0.7505,0.820896,659,0.820896,0.794118,NNC(=O)c1ccncc1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)Nc4cc(C(F)(F)F)ccc4Cl)CC3)cc21,KEPT,,0.734375,0.714286,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO
O=C(NCc1cccc2ccccc12)c1c(F)ccc(O)c1F,0.0033,0.0028,0.002,0.0006,0.2193,0.012,0.0085,0.0153,0.0539,0.0038,0.0027,0.0042,0.3681,0.0166,0.01,0.0315,0.0333,0.0009,0.0011,0.0047,0.0645,0.0024,0.0025,0.01,0.0612,0.0028,0.0033,0.0109,0.0644,0.0115,0.007,0.0069,0.084,0.2052,0.0024,0.0,0.8009,0.6788,0.9682,0.9907,0.9102,0.9061,0.7786,0.833,0.6485,0.1058,0.0287,0.0044,0.0093,0.835,0.7393,0.759259,658,0.755102,0.764706,O=C(O)CNC(=O)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.680000,0.547619,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
CCN(CC)S(=O)(=O)c1cc(NC(=O)c2ccc([N+](=O)[O-])s2)ccc1C,0.0021,0.0018,0.0013,0.0004,0.1374,0.0068,0.0056,0.0106,0.0346,0.0021,0.0016,0.0033,0.1186,0.0023,0.0023,0.0126,0.0324,0.0008,0.001,0.0043,0.0307,0.0008,0.001,0.0063,0.0289,0.0011,0.0015,0.0072,0.0418,0.007,0.0046,0.0056,0.0,0.0004,0.0,0.0,0.5164,0.4873,0.7969,0.9483,0.9518,0.8614,0.6967,0.6529,0.3686,0.0474,0.0026,0.0021,0.0056,0.6978,0.7697,0.676056,657,0.676056,0.782051,O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,FILTERED,motif:sulfonamide_h1,0.617021,0.466667,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
CCOC(=O)[C@H](Cc1ccc(O)c(O)c1)NC(=O)COc1ccccc1C(C)(C)C,0.0006,0.0004,0.0003,0.0001,0.0123,0.0003,0.0006,0.0038,0.0186,0.0009,0.0008,0.0024,0.05,0.0007,0.0009,0.0073,0.0045,0.0001,0.0001,0.0015,0.0244,0.0006,0.0007,0.0055,0.0097,0.0003,0.0005,0.004,0.034,0.0055,0.0038,0.0051,0.0,0.0,0.0,0.0,0.8322,0.4485,0.6512,0.9166,0.867,0.6886,0.7214,0.6849,0.4003,0.0171,0.001,0.0009,0.0033,0.6901,0.6416,0.781250,656,0.781250,0.677419,C=CCc1ccc(O)c(OC)c1,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,FILTERED,pains:catechol_A(92),0.611111,0.673469,Cc1cc(O)ccc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
O=C(NNc1ccccc1C(F)(F)F)c1cc(O)ccc1[N+](=O)[O-],0.0084,0.0078,0.0056,0.0018,0.1959,0.0118,0.0085,0.0132,0.0532,0.0038,0.0027,0.0042,0.2533,0.0081,0.0059,0.0239,0.02,0.0005,0.0007,0.0034,0.0678,0.0027,0.0028,0.0103,0.0858,0.0046,0.0048,0.013,0.074,0.0138,0.0081,0.0075,0.0,0.0,0.0,0.0,0.4968,0.6971,0.422,0.9945,0.9591,0.8603,0.7046,0.7825,0.5661,0.0843,0.0059,0.0043,0.0086,0.7203,0.6834,0.725490,655,0.725490,0.736842,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.650000,0.384615,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(Nc1nc2c(F)c(F)c(F)cc2s1)c1ccc(Cl)cc1[N+](=O)[O-],0.0313,0.0323,0.0236,0.0086,0.3357,0.0307,0.0176,0.019,0.0974,0.0093,0.0057,0.0058,0.5341,0.0554,0.0255,0.0467,0.1306,0.0054,0.005,0.0099,0.1051,0.0053,0.005,0.0131,0.1736,0.0132,0.011,0.019,0.093,0.0182,0.0101,0.0084,0.6412,0.0134,0.0065,0.0025,0.3725,0.6279,0.8594,0.9951,0.9933,0.8592,0.8801,0.7734,0.4141,0.238,0.0203,0.0122,0.0148,0.7528,0.75,0.779661,654,0.779661,0.661972,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,KEPT,,0.711538,0.542857,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(NCCN1C(=O)SC(=Cc2ccc(F)cc2)C1=O)c1ccc([N+](=O)[O-])o1,0.0024,0.002,0.0015,0.0004,0.2578,0.0204,0.0125,0.0128,0.0499,0.0035,0.0024,0.0039,0.2602,0.01,0.0068,0.0204,0.1454,0.0061,0.0054,0.0097,0.1436,0.0091,0.0079,0.015,0.1439,0.0097,0.0085,0.0162,0.0496,0.0085,0.0054,0.0061,0.0,0.0,0.0,0.0,0.5956,0.4232,0.725,0.7164,0.9704,0.8649,0.7878,0.7205,0.3602,0.117,0.0077,0.0056,0.0094,0.6849,0.7526,0.712329,653,0.712329,0.728571,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,KEPT,,0.725806,0.738462,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl
