smiles,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
CCC(C)N1CCC(=O)N(CC2=NOC(CCC(=O)OC)=N2)C1=O,Z1172412885,338.36,338.36,0.536,-1.459,0,5,105.84,8,https://real.enamine.net/public-enum-files/Z1172412885
COC=1C=C(C=CN1)CNS(=O)(=O)C=2C=CC(=CC2)C=3C=CC(=CC3)NC(C)=O,Z271532836,411.476,411.476,2.983,-4.946,2,5,97.39,6,https://real.enamine.net/public-enum-files/Z271532836
COC=1C=CC(F)=CC1C(=O)NC=2C=NC=3CCOCC3C2,Z1608437623,302.301,302.301,1.706,-2.988,1,4,60.45,4,https://real.enamine.net/public-enum-files/Z1608437623
CC1=CC(=NN1C=2C=C(C)C=C(C)C2)NC(=O)C=3C=CC(=O)N(C)C3,Z1608789932,336.389,336.389,2.335,-3.992,1,3,67.23,4,https://real.enamine.net/public-enum-files/Z1608789932
CC1=NOC(C)=C1CC(=O)N(CC=2C=CC=CC2)C3CC(C)(C)OC3(C)C,Z1609110307,370.486,370.486,3.413,-3.375,0,3,55.57,6,https://real.enamine.net/public-enum-files/Z1609110307
CC=1C=C(C=C(O)N1)C(=O)N2CCCC(C2)C3=NC=4CCCCC4S3,Z1610028576,357.472,357.472,3.041,-3.578,1,4,66.32,3,https://real.enamine.net/public-enum-files/Z1610028576
CCN1C=C(C=N1)CNC(=O)N2CC[C@H](C2)OC=3C=CN=CC3,Z2103535253,315.371,315.371,1.034,-1.422,1,4,72.28,7,https://real.enamine.net/public-enum-files/Z2103535253
CC(C)(O)C(C)(C)NC(=O)C1=CN=C(S1)C=2C=CN=CC2,Z1610374325,305.397,305.397,1.503,-3.014,2,4,75.11,5,https://real.enamine.net/public-enum-files/Z1610374325
NS(=O)(=O)N1CCCN(CC1)C(=O)C=2C=CN=C3C=CC=CC23,Z1175073433,334.395,334.395,0.933,-3.047,1,5,96.6,3,https://real.enamine.net/public-enum-files/Z1175073433
CC=1C=CC(=CC1)N2NC(=CC2=O)C(=O)NC(C)(C)C(C)(C)O,Z1610377114,317.384,317.384,0.998,-4.019,3,4,81.67,5,https://real.enamine.net/public-enum-files/Z1610377114
CN(C1CCN(C1=O)C2=CC=CC=C2Cl)S(=O)(=O)C3=CC=CS3,Z1176855086,370.877,370.877,3.267,-5.145,0,3,57.69,4,https://real.enamine.net/public-enum-files/Z1176855086
CCOC=1C=CC=CC1N2CCN(CC2)C(=O)CN3CC(=O)NC3=O,Z1177431973,346.382,346.382,1.407,-2.883,1,5,82.19,6,https://real.enamine.net/public-enum-files/Z1177431973
CCN1C=C(C(=O)NCC=2C=CC=C(C2)CO)C=3C=CC=CC31,Z1177988824,308.375,308.375,3.056,-3.29,2,2,54.26,5,https://real.enamine.net/public-enum-files/Z1177988824
CCCC1=NC(CN2CCN(CC2(C)C)C(=O)N(C)C)=NO1,Z1613309465,309.408,309.408,2.276,-1.256,0,4,65.71,4,https://real.enamine.net/public-enum-files/Z1613309465
COC(=O)C(CC1=CNC=2C=CC=CC12)NC(=O)CN3CCCC(C3)C4=NNC(C)=N4,Z1421887148,424.497,424.497,1.832,-2.953,3,5,116,8,https://real.enamine.net/public-enum-files/Z1421887148
CC1=NC(=NN1)C2CCCN(C2)C(=O)C34CC5CC(C3)CC(C5)(C4)C=6C=CC(C)=C(C)C6,Z1422329854,432.602,432.602,4.17,-6.436,1,3,61.88,3,https://real.enamine.net/public-enum-files/Z1422329854
CC(C)C=1C=CC(=CC1)N2C=C(O)C(=N2)C(=O)N3CCC=C(F)C3,Z1613883968,329.37,329.37,3.319,-4.362,1,3,58.36,3,https://real.enamine.net/public-enum-files/Z1613883968
O=C(CN1N=C2C=CC=CN2C1=O)NC=3C=C(F)C=CC3F,Z283699968,304.252,304.252,1.771,-3.77,1,3,65.01,4,https://real.enamine.net/public-enum-files/Z283699968
CC1=NN=C2CN(CCN12)C(=O)NCC=3C=CC(=CC3)NC(=O)C=4C=CC=NC4,Z1180842065,391.427,391.427,-0.08,-2.619,2,5,105.04,4,https://real.enamine.net/public-enum-files/Z1180842065
O=C1COC=2C=CC=C(C2N1)S(=O)(=O)NC3=CN=C4CCCC4=C3,Z1615557116,345.375,345.375,1.755,-2.917,2,5,97.39,3,https://real.enamine.net/public-enum-files/Z1615557116
CC=1C=C(C(=O)NCC=2C=C(C=CN2)OCC(F)F)C3=NNC=C3C1,Z1616998177,346.332,346.332,2.96,-4.293,2,4,79.9,6,https://real.enamine.net/public-enum-files/Z1616998177
CC(NC(=O)CN1C=C(C=C(Cl)C1=O)C(F)(F)F)C=2N=CNN2,Z1334123814,349.696,349.696,0.84,-2.898,2,4,90.98,5,https://real.enamine.net/public-enum-files/Z1334123814
CCOC=1C=CC=CC1C(=O)N2CCN(CC2)C(=O)C3CN(CC)CCO3,Z1313198087,375.463,375.463,2.445,-3.059,0,5,62.32,5,https://real.enamine.net/public-enum-files/Z1313198087
C[C@@H](C(=O)O)N(C)S(=O)(=O)C1=CC=C2C(=C1)N(C)C(=O)N2C,Z2112533866,327.358,327.358,1.099,-1.515,1,5,98.23,4,https://real.enamine.net/public-enum-files/Z2112533866
CC=1C=C(F)C=2N=C(O)C=C(C(=O)NC3CCCN(C=4C=CN(C)N4)C3=O)C2C1,Z1619204556,397.404,397.404,2.998,-4.656,2,5,100.35,3,https://real.enamine.net/public-enum-files/Z1619204556
O=C(NC=1C=C2CCCCN2N1)N3CCN(CC3)C=4N=CN=C5SC=CC45,Z2113612818,383.473,383.473,1.961,-4.671,1,5,79.18,2,https://real.enamine.net/public-enum-files/Z2113612818
CCC=1N=CN=CC1C(=O)NC=2C=CC=3OC(=NC3C2)C(F)(F)F,Z955302932,336.269,336.269,2.093,-3.809,1,4,80.91,5,https://real.enamine.net/public-enum-files/Z955302932
COC1=CC=CC(NC(=O)C=2C=C(N=C3C=CC(C)=CC23)C4CC4)=C1O,Z1620586708,348.396,348.396,4.152,-4.864,2,4,71.45,4,https://real.enamine.net/public-enum-files/Z1620586708
CNS(=O)(=O)C=1C=CC(=CC1)C(C)NC=2C=NN(C2C)C=3C=CC=CC3,Z1621305482,370.471,370.471,2.978,-3.4,2,4,76.02,5,https://real.enamine.net/public-enum-files/Z1621305482
N#CC1CN(C1)C(=O)CCC(=O)N2CCC(=N2)C=3C=CC=CC3,Z2231195325,310.351,310.351,1.313,-2.885,0,4,76.77,6,https://real.enamine.net/public-enum-files/Z2231195325
O=C(NC1=NC=CS1)N2CCN(CC2)C3CCN(C3=O)C=4C=CC=CC4,Z1189161334,371.459,371.459,2.536,-3.889,1,4,68.78,5,https://real.enamine.net/public-enum-files/Z1189161334
CN1C=C(C(=O)NCC2=NC=C(N2)C=3C=CC=CC3)C(=N1)C=4C=CN=CC4,Z961775516,358.398,358.398,1.464,-3.324,2,4,88.49,5,https://real.enamine.net/public-enum-files/Z961775516
CC1C2=CC=CN2CCN1C(=O)CN3N=NC=4C=CC=CC43,Z333048848,295.34,295.34,1.958,-2.058,0,3,55.95,2,https://real.enamine.net/public-enum-files/Z333048848
CC(C)NC(=O)NC=1C=CC=C(C1)C(=O)NC(C2=NN=CN2)C=3C=CC=CC3,Z1624175088,378.429,378.429,1.282,-4.982,4,4,111.8,9,https://real.enamine.net/public-enum-files/Z1624175088
O=C(C=1C=NN(N1)C=2C=CC=CC2)N3CCC=4C=CN=CC43,Z1624166607,291.308,291.308,1.689,-2.81,0,4,63.91,3,https://real.enamine.net/public-enum-files/Z1624166607
CC1=CC=NC2=NC(=NN12)C(=O)N(CC3=CC=CO3)C4CCCC4,Z344537386,325.366,325.366,1.447,-3.479,0,4,76.53,5,https://real.enamine.net/public-enum-files/Z344537386
CC=1C=C(N=C(N1)C=2C=CC=CN2)N3CC(C3)N4C=CN=N4,Z1626098626,293.327,293.327,0.858,-2.095,0,6,72.62,3,https://real.enamine.net/public-enum-files/Z1626098626
CCOC=1C=CC(=CC1)C2CCCN2C(=O)CC(=O)NCC(F)(F)F,Z1626621863,358.356,358.356,1.939,-3.734,1,3,58.64,9,https://real.enamine.net/public-enum-files/Z1626621863
O=C(C=1NC=2C=CC(F)=CC2C1Cl)N3CC=C(C3)C=4C=CC=CC4,Z1626768896,340.779,340.779,4.077,-6.704,1,1,36.1,2,https://real.enamine.net/public-enum-files/Z1626768896
CC=1C=NN(C1)CCC(=O)N2CCOC(C2)C3=NOC(C)=N3,Z1626807833,305.333,305.333,-0.585,-0.719,0,5,86.28,5,https://real.enamine.net/public-enum-files/Z1626807833
CCN1CC[C@H]2OCCN(C(=O)CC3=CNC=4C=CC(=CC34)OC)[C@H]2C1,Z2231560063,357.448,357.448,2.009,-2.957,1,4,57.8,5,https://real.enamine.net/public-enum-files/Z2231560063
CCOC=1C=CC(=CC1OC)C(=O)NC2=CC(=NN2)C=3C=CN=CC3,Z979286080,338.361,338.361,2.612,-4.443,2,5,89.13,6,https://real.enamine.net/public-enum-files/Z979286080
CC1CCOCCN1C(=O)C=2C=CC(=CC2)C3=NOC(=N3)C(F)F,Z2120921659,337.322,337.322,0.882,-3.872,0,4,68.46,4,https://real.enamine.net/public-enum-files/Z2120921659
COC=1C=CC(=CC1)C2CCN(C2)S(=O)(=O)C=3C=CC(=CC3)NC(C)=O,Z983738924,374.456,374.456,2.927,-3.734,1,4,75.71,4,https://real.enamine.net/public-enum-files/Z983738924
O=S(=O)(CC=1C=CC(F)=CC1)N2CCCC2C=3C=CC=NC3,Z241736360,320.384,320.384,2.119,-2.874,0,3,50.27,4,https://real.enamine.net/public-enum-files/Z241736360
O=S(=O)(NC=1C=CC(=CC1)N2C=CC=N2)C=3C=CC(Cl)=CC3,Z367525582,333.794,333.794,3.75,-4.062,1,3,63.99,4,https://real.enamine.net/public-enum-files/Z367525582
CC(=O)NC1CC=2C=CC=CC2N(CC3=CNN=C3C4=CC=C(C)O4)C1,Z1631662521,350.415,350.415,3.105,-3.558,2,3,74.16,4,https://real.enamine.net/public-enum-files/Z1631662521
CC=1C=CN2N=CC(C(=O)NC=3C=CC=CC3N4C=CC=N4)=C2N1,Z1204035773,318.334,318.334,2.074,-2.637,1,4,77.11,4,https://real.enamine.net/public-enum-files/Z1204035773
O=C(O)C1(CC1)C(=O)NCC2=CC(F)=CC=3COCOC23,Z1634931195,295.264,295.264,0.434,-2.314,2,5,84.86,5,https://real.enamine.net/public-enum-files/Z1634931195
N#CC=1C=CC(=CC1)CNC(=O)CSC2=NN=CN2C=3C=CC=CC3F,Z388847610,367.402,367.402,1.851,-5.681,1,4,83.6,6,https://real.enamine.net/public-enum-files/Z388847610
CC(C)OC=1C=CC(=CN1)C(=O)NC=2C=CC=C(C2)C3=NN=CN3,Z1203347962,323.35,323.35,2.65,-4.969,2,5,92.79,6,https://real.enamine.net/public-enum-files/Z1203347962
N#CC=1C(F)=CC=CC1N2C=CC(=N2)NC(=O)C3=CC=C(F)C(F)=C3,Z1635609348,342.276,342.276,3.161,-5.259,1,3,70.71,4,https://real.enamine.net/public-enum-files/Z1635609348
O=C1CC2(CCC=3C=CC=CC32)C(=O)N1CCOC=4C=CC=CC4,Z1635239404,321.371,321.371,3.413,-4.188,0,3,46.61,4,https://real.enamine.net/public-enum-files/Z1635239404
CC=1C=C(Cl)C(=CC1C)C(=O)N2CCN(CC2)C(=O)C=3C=CC(=O)NC3,Z1635933196,373.834,373.834,1.453,-5.523,1,3,69.72,4,https://real.enamine.net/public-enum-files/Z1635933196
CC(NC(=O)C=1N=CNN1)C2=CC=C3C(=C2)CC(=O)N3C,Z1479212228,285.302,285.302,0.709,-2.308,2,4,90.98,4,https://real.enamine.net/public-enum-files/Z1479212228
NC=1N=CC=NC1C(=O)NC=2C=CC=CC2N3C=CC=N3,Z1207429579,280.285,280.285,1.811,-1.954,2,5,98.72,4,https://real.enamine.net/public-enum-files/Z1207429579
COC1(CCC1)C(=O)N2CCN(CC2)C(=O)CC=3C=CC=CC3,Z1638667173,316.396,316.396,2.102,-2.955,0,3,49.85,6,https://real.enamine.net/public-enum-files/Z1638667173
CC1=CC(=O)NC=C1C(=O)N2CCNC(=O)C2C3=CC=CC=C3C(F)(F)F,Z1641310748,379.334,379.334,1.607,-4.733,2,3,78.51,3,https://real.enamine.net/public-enum-files/Z1641310748
O=C(C=1C=NC=2OCC(=O)NC2C1)N3CC(CC4COCC(=O)N4)C=5C=CC=CC53,Z2138231234,408.408,408.408,0.487,-3.69,2,6,109.86,3,https://real.enamine.net/public-enum-files/Z2138231234
O=C(N[C@@H](CO)C=1C=CC=CC1)C2(CCC2)N3CCOCC3,Z1644446083,304.385,304.385,1.374,-2.264,2,4,61.8,6,https://real.enamine.net/public-enum-files/Z1644446083
CC=1OC(=CC1C(=O)NC(CO)CN2CCCCC2)S(=O)(=O)N(C)C,Z2143360267,373.47,373.47,1.155,-1.681,2,5,103.09,8,https://real.enamine.net/public-enum-files/Z2143360267
COC=1C=CC(=CC1)C=2NC=3C=CC=CC3C2CCC(=O)NS(=O)(=O)C4=CC=CS4,Z442205420,440.538,440.538,3.692,-6.651,2,4,88.26,6,https://real.enamine.net/public-enum-files/Z442205420
COC1CCCN(CC1)C(=O)C=2C=CC(=CC2)S(=O)(=O)CC(=O)N(C)C,Z1646880284,382.476,382.476,-0.544,-2.383,0,5,83.99,5,https://real.enamine.net/public-enum-files/Z1646880284
O=C(NC1CCCC=2C=NNC21)N3CCCC(C3)C(F)(F)F,Z1445753262,316.323,316.323,1.534,-3.535,2,2,61.02,4,https://real.enamine.net/public-enum-files/Z1445753262
CN1C=NC(=N1)C=2C=CC=C(C2)NC(=O)C=3C=CC=C4OCCOC34,Z1648039195,336.345,336.345,2.067,-4.791,1,5,78.27,4,https://real.enamine.net/public-enum-files/Z1648039195
CN1C=NC(=N1)C=2C=CC=C(C2)NC(=O)C=3C=CC=C(N3)OCC(F)F,Z1648026810,359.331,359.331,2.522,-4.93,1,5,81.93,6,https://real.enamine.net/public-enum-files/Z1648026810
CN(C)C1=NC=C(CNC=2C=C(N=C(N2)C=3C=CC=NC3)C(F)(F)F)N1C,Z1220629526,377.368,377.368,2.171,-3.476,1,6,71.76,6,https://real.enamine.net/public-enum-files/Z1220629526
CN1C=NC=2C(=NC=NC21)NC(CC=3C=CC=CC3)C4=CC=CS4,Z1220635833,335.428,335.428,3.402,-4.55,1,4,55.63,5,https://real.enamine.net/public-enum-files/Z1220635833
CC(C)(C)OC(=O)NC1CCCC2CN(CC12)C(=O)C3(CC=4C=CC=CC4)CC3,Z1653532938,398.539,398.539,3.859,-4.5,1,2,58.64,6,https://real.enamine.net/public-enum-files/Z1653532938
CC=1C=CC=C(C1)C2CCN(C2)C(=O)COC=3C=CC=C(C3)NC(=O)C4CC4,Z1653422267,378.465,378.465,3.424,-4.869,1,3,58.64,6,https://real.enamine.net/public-enum-files/Z1653422267
CCC(=O)NC(C(=O)N1CC=C(CC1)C2=CC=CS2)C=3C=CC=CC3,Z1225338718,354.468,354.468,3.315,-4.946,1,2,49.41,5,https://real.enamine.net/public-enum-files/Z1225338718
CC(=O)NCC1CN(CCO1)C(=O)C2CCCCN2C(=O)C3=CC=CO3,Z1225199514,363.409,363.409,0.138,-3.008,1,4,92.09,4,https://real.enamine.net/public-enum-files/Z1225199514
CC(=O)NC=1C=CC(Cl)=C(C1)C(=O)NCC=2C=CC=3NC(=O)NC3C2,Z1654009350,358.779,358.779,1.162,-4.961,4,3,99.33,6,https://real.enamine.net/public-enum-files/Z1654009350
COCCNC(=O)CN(C)C(=O)C=1C=CC=CC1OC=2C=CC=CC2C(C)C,Z1654850405,384.47,384.47,3.636,-5.001,1,3,67.87,9,https://real.enamine.net/public-enum-files/Z1654850405
CC1=NN=NN1C(CC=2C=CC=CC2)C(=O)NC=3C=CC=C(C3)C4=NN=NN4C,Z1227838498,389.415,389.415,2.267,-3.692,1,7,116.3,6,https://real.enamine.net/public-enum-files/Z1227838498
O=C(NC=1C=NN(C1)CC(F)(F)F)C2COC=3C=CC=CC3C2,Z1227956760,325.286,325.286,1.895,-3.331,1,3,56.15,5,https://real.enamine.net/public-enum-files/Z1227956760
O=C(NC1CC(=O)N(CCN2CCOCC2)C1)C3=CC=CN=C3C4CC4,Z1656206884,358.436,358.436,1.071,-1.791,1,5,74.77,7,https://real.enamine.net/public-enum-files/Z1656206884
O=C1COC=2C(=CC(Cl)=CC2N1)NCCCOC=3C=CC(Cl)=CC3,Z2155042789,367.226,367.226,4.477,-5.106,2,4,59.59,6,https://real.enamine.net/public-enum-files/Z2155042789
CC(C(=O)NC1CCN(CC(F)(F)F)CC1)C=2C=CC=NC2,Z1313703922,315.335,315.335,0.183,-2.183,1,3,45.23,6,https://real.enamine.net/public-enum-files/Z1313703922
CC1=CC(C)=CC(=C1)C2CCN(C2)C(=O)C3=CC=C(O3)C(N)=O,Z1658229093,312.364,312.364,1.878,-4.738,1,2,76.54,3,https://real.enamine.net/public-enum-files/Z1658229093
CC1=NC(=NO1)C2=CC=CC=C2NC(=O)N3CCC(CN(C)C)C3,Z1230312241,329.398,329.398,0.585,-3.004,1,4,74.5,6,https://real.enamine.net/public-enum-files/Z1230312241
CC=1C=CC=2NC(=CC2C1)C(=O)N3CCNC(=O)C3C=4C=CC=CC4F,Z1658274318,351.375,351.375,3.487,-5.692,2,2,65.2,2,https://real.enamine.net/public-enum-files/Z1658274318
COC=1N=CC=CC1C(=O)NC2(CC2)C=3C=CC=CC3F,Z1231491783,286.302,286.302,3.299,-3.625,1,3,51.22,5,https://real.enamine.net/public-enum-files/Z1231491783
O=C(NC=1N=CN(N1)C2CCCCC2)C3=CNC=4C=CC=CC4C3=O,Z1660272128,337.377,337.377,1.48,-5.183,2,5,88.91,4,https://real.enamine.net/public-enum-files/Z1660272128
CC=1C=CC(=NC1)N(C)C(=O)C=2C=CC(=CC2)C(=O)NC3CC3,Z2157540887,309.363,309.363,1.135,-4.026,1,3,62.3,6,https://real.enamine.net/public-enum-files/Z2157540887
CC1=C(N=NN1C=2C=CC(=CC2)OC(F)F)C(=O)N3CCCC3CNC=4C=CC=C(C)N4,Z1231961953,442.463,442.463,3.806,-4.487,1,6,85.17,7,https://real.enamine.net/public-enum-files/Z1231961953
O=C(O)C(F)(F)F.COC=1C=CC(=CC1)CC(=O)NC(C2=CC=C(F)C(F)=C2)C(C)(C)N3CCCC3,Z8990519154,516.502,402.478,4.446,-4.931,1,3,41.57,8,https://real.enamine.net/public-enum-files/Z8990519154
N#CC=1C=CC=CC1OCCN2CCN(CC3CCOCC3)CC2,Z1232804769,329.437,329.437,1.26,-1.81,0,5,48.73,6,https://real.enamine.net/public-enum-files/Z1232804769
CC1(NC(=O)NC1=O)C=2C=CC=C(C2)C3=NOC(=N3)C=4C=CC=C5C=6CCCCC6NC45,Z2157916861,427.456,427.456,4.156,-7.032,3,4,112.91,3,https://real.enamine.net/public-enum-files/Z2157916861
CCN(C)C(C1=NC(=NO1)C=2C=CC(=CN2)NC(C)(C)C)C=3C=CC=CC3,Z2159123103,365.473,365.473,3.909,-3.41,1,5,67.08,7,https://real.enamine.net/public-enum-files/Z2159123103
O=C1N(CC2=NOC(=N2)C3(O)CCC=4C=CC=CC4C3)N=C5C=CC=CN15,Z2159654824,363.371,363.371,0.386,-3.228,1,5,95.06,3,https://real.enamine.net/public-enum-files/Z2159654824
CC(C)(C)OC(=O)NCC=1C=C(C=CN1)C2=NC(=NO2)C3=CN=C4C=NC=CN34,Z2159832663,393.4,393.4,1.365,-2.862,1,6,120.33,6,https://real.enamine.net/public-enum-files/Z2159832663
O=C(NC=1C=CN=C(C1)OC2CCCCC2)C3=CC=CC4=NC=CN=C34,Z1666901323,348.399,348.399,4.205,-3.812,1,5,77,5,https://real.enamine.net/public-enum-files/Z1666901323
CNS(=O)(=O)N1CCN(CC1)C(=O)C=2C(F)=CC=C(O)C2F,Z2233212190,335.329,335.329,0.623,-2.473,2,5,89.95,4,https://real.enamine.net/public-enum-files/Z2233212190
O=C(CCC=CC=1C=CC=CC1)NC=2C=CC=CC2N3N=CC=4C(=O)NC=NC43,Z1239168441,385.42,385.42,2.764,-5.472,2,4,88.38,7,https://real.enamine.net/public-enum-files/Z1239168441
CS(=O)(=O)NC=1C=CC=C(C1)CNC(=O)CCN2C(=O)CCC3=CC=CC=C32,Z1239118425,401.481,401.481,1.478,-3.546,2,4,95.58,6,https://real.enamine.net/public-enum-files/Z1239118425
CN1C=C(C=N1)C2CCN(CC2)C(=O)C=3NC=4C=CC=CC4C3Cl,Z1240413054,342.823,342.823,2.305,-3.766,1,2,53.92,3,https://real.enamine.net/public-enum-files/Z1240413054
CN(C(=O)C=1C=CC=2NC(=O)N(C)C2C1)C=3C=CC(=NC3)N4CCOCC4,Z1670626341,367.403,367.403,0.738,-3.354,1,5,78.01,3,https://real.enamine.net/public-enum-files/Z1670626341
O=C(CN1C=NC=2CCCCC21)N3CCOC(CCC=4C=CC=CC4)C3,Z1670983679,353.459,353.459,3.03,-3.36,0,3,47.36,5,https://real.enamine.net/public-enum-files/Z1670983679
COC=1C=CC(=CC1OCC(F)(F)F)NC(=O)N2CCCS(=O)(=O)CC2,Z1243862282,396.384,396.384,0.095,-3.552,1,5,84.94,5,https://real.enamine.net/public-enum-files/Z1243862282
CC=1C=CC=C(C1)NC(=O)N2CCCC(C2)C3=NC=4C=C(C)C=CC4N3,Z1673237864,348.442,348.442,3.599,-5.627,2,2,61.02,4,https://real.enamine.net/public-enum-files/Z1673237864
O=C(C=1C=C(O)C=CC1Cl)N2CCN(CC3=CC=CO3)CC2,Z2169143184,320.771,320.771,2.944,-3.021,1,3,56.92,4,https://real.enamine.net/public-enum-files/Z2169143184
CN(CC=1C=CON1)C(=O)C2CCC(CC2)NC(=O)CC3CCCCC3,Z1247074366,361.479,361.479,1.225,-3.945,1,3,75.44,8,https://real.enamine.net/public-enum-files/Z1247074366
CCC=1C=C(C(=O)NC2CCN(C2)C=3N=CC=CC3F)C(C)=NN1,Z1675817483,329.373,329.373,1.637,-3.207,1,5,71.01,5,https://real.enamine.net/public-enum-files/Z1675817483
OC[C@H](NCC1=CN2C=CC(Br)=CC2=N1)C=3C=CC=CC3,Z2170532067,346.222,346.222,2.1,-3.427,2,3,49.56,5,https://real.enamine.net/public-enum-files/Z2170532067
O=C(NC=1C=CC=2N=C(SC2C1)C3CC3)N4CCN5C=NC=C5C4,Z2170808646,339.417,339.417,1.952,-3.118,1,3,63.05,4,https://real.enamine.net/public-enum-files/Z2170808646
CCN1C(=NC=2C=CC=CC21)C3CCCN3C=4C=C(C)N=C(N4)OC,Z1679837020,337.42,337.42,3.679,-3.611,0,5,56.07,4,https://real.enamine.net/public-enum-files/Z1679837020
COC=1C=CC=2CN(CC3(CC3)C2C1)C(=O)CN4N=CC5=CC=CC=C5C4=O,Z2175308700,375.421,375.421,0.262,-4.005,0,4,62.21,3,https://real.enamine.net/public-enum-files/Z2175308700
CC(O)(CC1=NC(COC=2C=CC=3C=CC=CC3C2)=NO1)C4CC4,Z1683996204,324.374,324.374,2.468,-4.09,1,4,68.38,6,https://real.enamine.net/public-enum-files/Z1683996204
NC(=O)C=1C=CC(=CN1)C2=NOC(=N2)C3(CCC3)C=4C=CC(F)=CC4F,Z1684844674,356.327,356.327,2.808,-4.318,1,4,94.9,4,https://real.enamine.net/public-enum-files/Z1684844674
CC1=NOC(C)=C1C(C)C2=NC(CCCOC3=CC=CC4=CC=CC=C34)=NO2,Z1684654727,377.437,377.437,3.486,-4.103,0,4,74.18,7,
CCOC1CC(N(C)C(=O)C=2C=CC(=CC2)C=3N=CON3)C41CCCCC4,Z1260558238,369.458,369.458,3.907,-5.494,0,4,68.46,5,https://real.enamine.net/public-enum-files/Z1260558238
O=S(=O)(NC=1C=CC(=CC1)CC(F)(F)F)C2=CC=C(Cl)S2,Z1260601224,355.786,355.786,4.116,-6.256,1,2,46.17,5,https://real.enamine.net/public-enum-files/Z1260601224
CC=1C=C(Br)C=CC1N(C)S(=O)(=O)C=2C=NN(C2)C(C)C,Z1260586048,372.282,372.282,3.108,-3.189,0,3,55.2,4,https://real.enamine.net/public-enum-files/Z1260586048
NC(=O)C=1C=CC=CC1NCC(=O)N2CCC(CC2)C3=NOC4=CC(F)=CC=C34,Z2178246379,396.416,396.416,1.939,-4.62,2,4,101.46,5,https://real.enamine.net/public-enum-files/Z2178246379
CC=1C=C(C)N=C(C1)C2=NOC(=N2)C(CC(C)C)N3CCCCC3=O,Z1685101992,342.436,342.436,2.621,-3.962,0,4,72.12,5,https://real.enamine.net/public-enum-files/Z1685101992
COC(=O)CC1C(=O)NCCN1C(=O)C=2C=CC=C(C2)C3=NOC(CC(C)(C)C)=N3,Z1260792858,414.456,414.456,2.638,-4.534,1,5,114.63,7,https://real.enamine.net/public-enum-files/Z1260792858
O=C(NCCC=1C=NNC1)C2=CN(C=N2)C=3C=CC(Cl)=C(Cl)C3,Z2178320793,350.202,350.202,3.164,-4.045,2,3,75.6,6,https://real.enamine.net/public-enum-files/Z2178320793
CC=1C=CC=C(C1C)C2CCCN2C(=O)CCC=3C=NN(C)C3,Z1261403138,311.422,311.422,1.86,-2.848,0,2,38.13,4,
COC=1C=CC(=CC1S(=O)(=O)NC(C)C)C2=NC(=NO2)C3CCCN(C3)C(C)=O,Z1685362046,422.501,422.501,0.316,-3.471,1,6,114.63,5,https://real.enamine.net/public-enum-files/Z1685362046
CC1=NC=CN1C=2C=NC=C(N2)N3CCC(CC3)NCCO,Z2179609622,302.376,302.376,-0.76,-0.777,2,6,79.1,5,https://real.enamine.net/public-enum-files/Z2179609622
CC1CCCCN1C(=O)CN2CCN(CC2)C=3C=CC(=NN3)C(N)=O,Z1262413241,346.428,346.428,0.789,-2.07,1,6,95.66,5,https://real.enamine.net/public-enum-files/Z1262413241
CC(C(=O)NCC(F)(F)F)N1CCC(CC=2C=CC=CC2)C1,Z1263435473,314.347,314.347,3.131,-3.401,1,2,32.34,6,https://real.enamine.net/public-enum-files/Z1263435473
CC(C)(C)C=1C=C(NC(=O)NC2(CC2)C(N)=O)N(N1)C(C)(C)C,Z1688694317,321.419,321.419,1.583,-2.782,3,3,102.04,7,https://real.enamine.net/public-enum-files/Z1688694317
CCN1C(=NN=C1N(C)CCCSC)C=2C=C(C)OC2C,Z2182620286,308.444,308.444,3.379,-3.39,0,3,47.09,7,https://real.enamine.net/public-enum-files/Z2182620286
COC=1C=CC(=CC1F)CCNC(=O)N2CCC[C@H]2CN3CCOCC3,Z2182648177,365.443,365.443,2.374,-2.432,1,4,54.04,6,https://real.enamine.net/public-enum-files/Z2182648177
CN1C=CC(=N1)N2CCCC(NC(=O)CC=3C=CC(=CC3)N4C=NN=N4)C2=O,Z1265584140,380.405,380.405,0.334,-2.951,1,6,110.83,5,https://real.enamine.net/public-enum-files/Z1265584140
CN1CCN(CC1)C=2C=CC(=NC2)NC(=O)CC=3C=CN(N3)C=4C=CC(F)=CC4,Z1265967213,394.446,394.446,2.879,-2.917,1,5,66.29,5,https://real.enamine.net/public-enum-files/Z1265967213
CC=1C=CC(Br)=CC1C(=O)NCCNC=2C=CC(C#N)=CN2,Z1265887783,359.221,359.221,2.982,-4.761,2,4,77.81,6,https://real.enamine.net/public-enum-files/Z1265887783
CC(C)C=1C=CC(=CC1)CC2CCN(CC3=NN=NN3C)C2,Z1690301637,299.415,299.415,3.325,-2.574,0,4,46.84,5,https://real.enamine.net/public-enum-files/Z1690301637
COC=1C=CC=C(C1)C2CN(CCO2)C(=O)CNC(=O)C3=CC=C(C)C(C)=C3,Z1448790749,382.454,382.454,2.981,-5.175,1,4,67.87,5,https://real.enamine.net/public-enum-files/Z1448790749
